variant,fixture,regime,session,query,label,n_block,cos_top1,cos_top2,cos_margin,fused_top1,fused_top2,fused_margin,entropy,bm25_top1_raw,bm25_best_text,bm25_hits,vector_top1_is_text_top1,subject_key,subject_competitors,subject_distinctive,subject_query_overlap,subject_min_df,subject_admits,query_chars,query_tokens,query_is_question,query_first_word,live_facts,stored_facts,n_subjects,session_span_s,gate_open,top1_fact
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what does the home desktop run?,positive,12,0.840304255485535,0.642569661140442,0.197734594345093,0.840304255485535,0.523941416006822,0.316362839478713,2.410844527520607,8.0,8.0,11,True,desktop home user,1,3,2,1,True,31,6,True,what,13,13,13,0.05305004119873047,True,the user's home desktop runs Windows
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what breed is Pixel?,positive,12,0.8158668279647829,0.435724139213562,0.3801426887512209,0.815866827964783,0.34774138033390045,0.4681254476308826,2.3908451064804885,8.0,8.0,4,True,pixel,0,1,1,1,True,20,4,True,what,13,13,13,0.05305004119873047,True,Pixel is a border collie
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what kind of cat is Mochi?,positive,12,0.894660115242004,0.37753212451934803,0.5171279907226559,0.8946601152420038,0.3057839379591099,0.5888761772828939,2.3004087502298303,5.66666666666667,5.66666666666667,4,True,mochi,0,1,1,1,True,26,6,True,what,13,13,13,0.05305004119873047,True,Mochi is a Siamese cat
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,who leads the platform team?,positive,12,0.82096666097641,0.721897304058075,0.09906935691833507,0.82096666097641,0.6355164300682198,0.18545023090819024,2.413125419828896,27.0,27.0,11,True,sarah,0,1,0,1,True,28,5,True,who,13,13,13,0.05305004119873047,True,Sarah leads the platform team
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,who runs the data team?,positive,12,0.787994146347046,0.744287014007568,0.04370713233947798,0.787994146347046,0.744287014007568,0.04370713233947798,2.4042856566976165,13.0,13.0,11,False,tom,0,1,0,1,True,23,5,True,who,13,13,13,0.05305004119873047,True,Tom leads the data team
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how big is the platform team?,positive,12,0.751183927059174,0.7186757922172551,0.032508134841918945,0.751183927059174,0.7186757922172551,0.032508134841918945,2.417402049901405,13.0,13.0,13,True,platform team,1,2,2,1,True,29,6,True,how,13,13,13,0.05305004119873047,True,the platform team has six engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how many engineers are on the data team?,positive,12,0.877018570899963,0.685482919216156,0.19153565168380704,0.7586989057134591,0.685482919216156,0.0732159864973031,2.3995172700721783,5.4,13.0,11,False,data team,1,2,2,1,True,40,8,True,how,13,13,13,0.05305004119873047,True,the data team has four engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,which region is the staging cluster in?,positive,12,0.801096498966217,0.669071733951569,0.132024765014648,0.8010964989662169,0.5656229504713649,0.23547354849485203,2.4096467160602533,8.33333333333333,8.33333333333333,13,True,cluster staging,1,2,2,1,True,39,7,True,which,13,13,13,0.05305004119873047,True,the staging cluster is in eu-west-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,where is the prod cluster hosted?,positive,12,0.677334308624268,0.652636408805847,0.024697899818421076,0.677334308624268,0.652636408805847,0.024697899818421076,2.4379809299999966,3.0,3.0,13,True,cluster production,1,2,1,1,True,33,6,True,where,13,13,13,0.05305004119873047,True,the production cluster is located in us-east-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,where does the mobile app deploy?,hard_negative,12,0.750499486923218,0.69543069601059,0.05506879091262795,0.750499486923218,0.6098392257323635,0.1406602611908545,2.4269484599365647,7.5,7.5,11,True,app web,0,2,1,1,True,33,6,True,where,13,13,13,0.05305004119873047,True,the web app deploys to staging
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's the deploy target for the admin panel?,hard_negative,12,0.6577742695808411,0.698860585689545,-0.041086316108703946,0.6577742695808411,0.6182228258022897,0.039551443778551354,2.457144715735703,4.0,4.0,11,True,api,0,1,0,1,True,45,8,True,what's,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,where does the scheduler deploy?,hard_negative,12,0.682931780815125,0.683310806751251,-0.00037902593612604285,0.682931780815125,0.6307484370011546,0.052183343813970384,2.44330304773001,3.5,3.5,11,True,api,0,1,0,1,True,32,5,True,where,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what OS does the media server run?,hard_negative,12,0.568576455116272,0.547320246696472,0.021256208419800027,0.568576455116272,0.547320246696472,0.021256208419800027,2.452575184668794,1.6,1.6,11,True,desktop home user,1,3,0,1,True,34,7,True,what,13,13,13,0.05305004119873047,True,the user's home desktop runs Windows
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what does the tablet run?,hard_negative,12,0.5305996537208559,0.5193741917610171,0.011225461959838867,0.5305996537208559,0.5193741917610171,0.011225461959838867,2.461688104285065,1.6,1.6,11,True,desktop home user,1,3,0,1,True,25,5,True,what,13,13,13,0.05305004119873047,True,the user's home desktop runs Windows
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what breed is Luna?,hard_negative,12,0.472933053970337,0.40280622243881203,0.07012683153152499,0.47293305397033697,0.40280622243881203,0.07012683153152494,2.4376118962351345,1.0,1.0,4,False,pixel,0,1,0,1,True,19,4,True,what,13,13,13,0.05305004119873047,True,Pixel is a border collie
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what kind of dog is Biscuit?,hard_negative,12,0.5335673093795781,0.412661254405975,0.12090605497360307,0.5335673093795781,0.41266125440597495,0.12090605497360313,2.409580024989883,1.0,1.0,4,False,pixel,0,1,0,1,True,28,6,True,what,13,13,13,0.05305004119873047,True,Pixel is a border collie
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,who leads the design team?,hard_negative,12,0.5799053311347959,0.574539363384247,0.005365967750548872,0.5799053311347959,0.574539363384247,0.005365967750548872,2.4253046652287273,10.0,10.0,11,True,tom,0,1,0,1,True,26,5,True,who,13,13,13,0.05305004119873047,True,Tom leads the data team
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,who runs the QA team?,hard_negative,12,0.630160272121429,0.618832588195801,0.011327683925627996,0.630160272121429,0.618832588195801,0.011327683925627996,2.436615175588983,3.0,3.0,11,True,data team,1,2,1,1,True,21,5,True,who,13,13,13,0.05305004119873047,True,the data team has four engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how big is the security team?,hard_negative,12,0.587993502616882,0.566610634326935,0.021382868289946955,0.587993502616882,0.566610634326935,0.021382868289946955,2.447518417834371,3.0,3.0,13,False,platform team,1,2,1,1,True,29,6,True,how,13,13,13,0.05305004119873047,True,the platform team has six engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how many engineers are on the mobile team?,hard_negative,12,0.750341951847076,0.681566476821899,0.068775475025177,0.750341951847076,0.681566476821899,0.068775475025177,2.4145375439688523,4.0,4.0,11,False,platform team,1,2,1,1,True,42,8,True,how,13,13,13,0.05305004119873047,True,the platform team has six engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,which region is the dev cluster in?,hard_negative,12,0.641473829746246,0.6050012111663821,0.03647261857986395,0.641473829746246,0.6050012111663821,0.03647261857986395,2.4516527294933894,2.75,2.75,13,True,cluster production,1,2,1,1,True,35,7,True,which,13,13,13,0.05305004119873047,True,the production cluster is located in us-east-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,where is the analytics cluster hosted?,hard_negative,12,0.571658372879028,0.567977964878082,0.003680408000945934,0.571658372879028,0.567977964878082,0.003680408000945934,2.4537549268862024,3.0,3.0,13,True,cluster production,1,2,1,1,True,38,6,True,where,13,13,13,0.05305004119873047,True,the production cluster is located in us-east-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's the weather in Paris?,off_domain_negative,12,0.31273943185806297,0.325508236885071,-0.012768805027008057,0.31273943185806297,0.3067289155263169,0.006010516331746041,2.472292617671202,1.0,1.0,11,False,api,0,1,0,1,True,28,5,True,what's,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how do I center a div in CSS?,off_domain_negative,12,0.317673802375793,0.397236466407776,-0.07956266403198298,0.317673802375793,0.30556651262136614,0.012107289754426875,2.4708922095963675,2.0,2.0,2,False,cluster staging,1,2,0,1,True,29,8,True,how,13,13,13,0.05305004119873047,True,the staging cluster is in eu-west-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,explain the difference between TCP and UDP,off_domain_negative,12,0.44211804866790805,0.40001767873764005,0.042100369930268,0.44211804866790805,0.40001767873764005,0.042100369930268,2.474486259317912,1.0,1.0,11,False,api,0,1,0,1,True,42,7,False,explain,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,write me a haiku about autumn,off_domain_negative,12,0.397307753562927,0.38544994592666604,0.011857807636260986,0.3056213488945592,0.2964999584051277,0.009121390489431502,2.480085763990601,0.0,0.0,0,False,docs site,0,2,0,1,True,29,6,False,write,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what time is it in Tokyo?,off_domain_negative,12,0.30706942081451405,0.347537279129028,-0.04046785831451394,0.30706942081451405,0.29407000541686984,0.01299941539764421,2.480264184856444,3.0,3.0,4,True,cluster staging,1,2,0,1,True,25,6,True,what,13,13,13,0.05305004119873047,True,the staging cluster is in eu-west-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,summarize this article for me,off_domain_negative,12,0.46920245885849,0.43569576740264904,0.03350669145584095,0.3609249683526846,0.33515059030973,0.025774378042954627,2.4805533274139147,0.0,0.0,0,False,docs site,0,2,0,1,True,29,5,False,summarize,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,can you explain that again?,off_domain_negative,12,0.380463004112244,0.380174040794373,0.00028896331787098273,0.29266384931711076,0.2924415698418254,0.00022227947528535852,2.481495780704366,0.0,0.0,0,False,docs site,0,2,0,1,True,27,5,True,can,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,"thanks, that helps",off_domain_negative,12,0.431792855262756,0.413385152816772,0.018407702445983998,0.33214835020212,0.31798857908982464,0.014159771112295383,2.481389509321468,0.0,0.0,0,False,docs site,0,2,0,1,True,18,3,False,thanks,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's 17 times 23?,off_domain_negative,12,0.399297773838043,0.36448442935943604,0.034813344478606956,0.3071521337215715,0.28037263796879697,0.02677949575277455,2.4816887301600463,0.0,0.0,0,False,tom,0,1,0,1,True,19,4,True,what's,13,13,13,0.05305004119873047,True,Tom leads the data team
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,translate 'good morning' into Japanese,off_domain_negative,12,0.386188507080078,0.34726667404174805,0.03892183303832997,0.2970680823692908,0.26712821080134463,0.02993987156794614,2.4790232235366436,0.0,0.0,0,False,mochi,0,1,0,1,True,38,5,False,translate,13,13,13,0.05305004119873047,True,Mochi is a Siamese cat
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,give me a recipe for banana bread,off_domain_negative,12,0.394850194454193,0.38015019893646196,0.014699995517731046,0.3037309188109177,0.2924232299511246,0.011307688859793108,2.4778513602588044,0.0,0.0,0,False,api,0,1,0,1,True,33,7,False,give,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what does HTTP 429 mean?,off_domain_negative,12,0.48303496837616,0.460707664489746,0.02232730388641402,0.37156536028935383,0.35439051114595843,0.0171748491433954,2.4665171521058316,0.0,0.0,0,False,api,0,1,0,1,True,24,5,True,what,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how long should I boil an egg?,off_domain_negative,12,0.342950940132141,0.339178204536438,0.003772735595703014,0.2638084154862623,0.26090631118187535,0.0029021043043869765,2.481316825744357,0.0,0.0,0,False,app web,0,2,0,1,True,30,7,True,how,13,13,13,0.05305004119873047,True,the web app deploys to staging
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,draft an email declining a meeting,off_domain_negative,12,0.405134439468384,0.398858785629272,0.006275653839111994,0.31164187651414155,0.30681445048405537,0.004827426030086179,2.4773267199677624,0.0,0.0,0,False,api,0,1,0,1,True,34,6,False,draft,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,explain recursion like I'm five,off_domain_negative,12,0.402535080909729,0.371240735054016,0.031294345855713,0.30964236993056077,0.2855697961953969,0.02407257373516386,2.4799482972667075,0.0,0.0,0,False,api,0,1,0,1,True,31,5,False,explain,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,is it going to rain tomorrow?,off_domain_negative,12,0.40338528156280495,0.36079752445220903,0.042587757110595925,0.40338528156280495,0.36079752445220903,0.042587757110595925,2.46080264417376,4.0,4.0,7,False,api,0,1,0,1,True,29,6,True,is,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,set a timer for 10 minutes,off_domain_negative,12,0.43924152851104703,0.42098063230514504,0.01826089620590199,0.33787809885465153,0.32383125561934234,0.014046843235309192,2.4775043460029105,0.0,0.0,0,False,desktop home user,1,3,0,1,True,26,6,False,set,13,13,13,0.05305004119873047,True,the user's home desktop runs Windows
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,help me debug this stack trace,off_domain_negative,12,0.498815417289734,0.478123784065247,0.02069163322448697,0.38370416714594924,0.36778752620403615,0.015916640941913085,2.477761493798174,0.0,0.0,0,False,api,0,1,0,1,True,30,6,False,help,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how do I revert a git commit?,off_domain_negative,12,0.448904633522034,0.442018985748291,0.006885647773743009,0.3453112565554108,0.3400146044217623,0.005296652133648494,2.4650950468500805,0.0,0.0,0,False,api,0,1,0,1,True,29,7,True,how,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what are the side effects of ibuprofen?,off_domain_negative,12,0.33117258548736594,0.32522451877594005,0.005948066711425892,0.33117258548736594,0.32522451877594005,0.005948066711425892,2.4743246012655824,1.0,1.0,11,False,desktop home user,1,3,0,1,True,39,7,True,what,13,13,13,0.05305004119873047,True,the user's home desktop runs Windows
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,recommend a sci-fi novel,off_domain_negative,12,0.34317743778228804,0.33079791069030795,0.012379527091980091,0.26398264444791386,0.25445993130023686,0.009522713147676998,2.4811406037715384,0.0,0.0,0,False,app web,0,2,0,1,True,24,4,False,recommend,13,13,13,0.05305004119873047,True,the web app deploys to staging
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,convert 200 pounds to kilograms,off_domain_negative,12,0.367461562156677,0.365401148796082,0.002060413360595037,0.367461562156677,0.365401148796082,0.002060413360595037,2.471927134010242,4.0,4.0,3,False,api,0,1,0,1,True,31,5,False,convert,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's the difference between a list and a tuple?,off_domain_negative,12,0.39224332571029696,0.3802570104599,0.01198631525039695,0.392243325710297,0.3802570104599,0.011986315250397006,2.4711193348128138,1.0,1.0,11,False,data team,1,2,0,1,True,49,9,True,what's,13,13,13,0.05305004119873047,True,the data team has four engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how many calories are in an avocado?,off_domain_negative,12,0.25261199474334695,0.29656720161438,-0.04395520687103305,0.25261199474334695,0.22812861662644615,0.024483378116900795,2.4813856998436643,2.0,2.0,2,True,cluster production,1,2,0,1,True,36,7,True,how,13,13,13,0.05305004119873047,True,the production cluster is located in us-east-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,explain quantum entanglement briefly,off_domain_negative,12,0.342326521873474,0.327312111854553,0.01501441001892101,0.26332809374882615,0.2517785475804254,0.01154954616840076,2.4825139825781704,0.0,0.0,0,False,cluster production,1,2,0,1,True,36,4,False,explain,13,13,13,0.05305004119873047,True,the production cluster is located in us-east-1
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,why is the sky blue?,off_domain_negative,12,0.37018239498138406,0.33668017387390103,0.03350222110748302,0.37018239498138406,0.33668017387390103,0.03350222110748302,2.478280351040229,1.0,1.0,13,False,api,0,1,0,1,True,20,5,True,why,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's a good name for a startup?,off_domain_negative,12,0.489856481552124,0.48968046903610196,0.00017601251602206158,0.37681267811701846,0.3766772838739246,0.00013539424309388925,2.466728261872035,0.0,0.0,0,False,api,0,1,0,1,True,33,7,True,what's,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,tell me a joke,off_domain_negative,12,0.399825274944305,0.374045491218567,0.02577978372573797,0.3075579038033115,0.2877273009373592,0.019830602865952285,2.4818839541752564,0.0,0.0,0,False,api,0,1,0,1,True,14,4,False,tell,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what does this error mean: ECONNREFUSED,off_domain_negative,12,0.470988988876343,0.462463796138763,0.008525192737580012,0.36229922221257155,0.3557413816452023,0.006557840567369244,2.4774614098241794,0.0,0.0,0,False,api,0,1,0,1,True,39,6,False,what,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,how far away is the moon?,off_domain_negative,12,0.32175588607788097,0.317726850509644,0.004029035568236972,0.32175588607788097,0.317726850509644,0.004029035568236972,2.483243371451057,1.0,1.0,13,False,api,0,1,0,1,True,25,6,True,how,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,write a SQL query joining two tables,off_domain_negative,12,0.37224555015564,0.35884904861450195,0.013396501541138028,0.28634273088895384,0.276037729703463,0.010305001185490825,2.476938515027431,0.0,0.0,0,False,tom,0,1,0,1,True,36,7,False,write,13,13,13,0.05305004119873047,True,Tom leads the data team
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,open the file and show me line 40,off_domain_negative,12,0.443364381790161,0.436917722225189,0.006446659564972035,0.443364381790161,0.43691772222518893,0.00644665956497209,2.473393817788319,1.0,1.0,11,False,docs site,0,2,0,1,True,33,8,False,open,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's on my calendar today?,off_domain_negative,12,0.415990233421326,0.40217077732086204,0.013819456100463978,0.31999248724717383,0.3093621364006631,0.010630350846510705,2.478190652448339,0.0,0.0,0,False,desktop home user,1,3,0,1,True,28,5,True,what's,13,13,13,0.05305004119873047,True,the user's home desktop runs Windows
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,should I use tabs or spaces?,off_domain_negative,12,0.48300290107727095,0.47684156894683805,0.006161332130432906,0.37154069313636223,0.3668012068821831,0.004739486254179137,2.472130783769561,0.0,0.0,0,False,app web,0,2,0,1,True,28,6,True,should,13,13,13,0.05305004119873047,True,the web app deploys to staging
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,which of these two designs looks better?,off_domain_negative,12,0.36268126964569103,0.361411452293396,0.001269817352295033,0.27898559203514695,0.27800880945645845,0.0009767825786884954,2.4834608001755765,0.0,0.0,0,False,platform team,1,2,0,1,True,40,7,True,which,13,13,13,0.05305004119873047,True,the platform team has six engineers
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,book a table for two at 8pm,off_domain_negative,12,0.42357456684112504,0.40146505832672097,0.022109508514404075,0.3258265898777885,0.3088192756359392,0.017007314241849314,2.480132218551173,0.0,0.0,0,False,sarah,0,1,0,1,True,27,7,False,book,13,13,13,0.05305004119873047,True,Sarah leads the platform team
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,remind me to call the dentist,off_domain_negative,12,0.38491344451904297,0.36663401126861594,0.018279433250427024,0.38491344451904297,0.3454820490800418,0.03943139543900115,2.474771163674377,1.66666666666667,1.66666666666667,11,True,api,0,1,0,1,True,29,6,False,remind,13,13,13,0.05305004119873047,True,the api deploys to prod
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,what's the best way to learn guitar?,off_domain_negative,12,0.326321721076965,0.326133131980896,0.00018858909606900287,0.3074954679379093,0.29602853518265937,0.011466932755249903,2.4647377185169606,1.25,1.66666666666667,11,False,app web,0,2,0,1,True,36,7,True,what's,13,13,13,0.05305004119873047,True,the web app deploys to staging
mxbai,chat_crowded,chat_crowded,calib-chat-crowded,can you rewrite that paragraph more concisely?,off_domain_negative,12,0.405977845191956,0.38716185092926003,0.01881599426269598,0.31229065014765844,0.2978168084071231,0.014473841740535343,2.4796185385801146,0.0,0.0,0,False,docs site,0,2,0,1,True,46,7,True,can,13,13,13,0.05305004119873047,True,the docs site deploys to Netlify
